date,time,category,sub_category,count,priority,department,days_ago
2025-08-06,16:39,Others,General Inquiry,1,Low,IT Department,
2025-08-06,23:36,Asset Check Out,Monitor,1,Low,Asset Department,
2025-08-07,01:25,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-08-07,08:04,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-08-07,12:44,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-07,14:33,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-08-07,16:15,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-08-07,16:20,Asset Check Out,Monitor,2,Low,Asset Department,
2025-08-07,17:45,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-08-08,02:03,Asset Check Out,Monitor,3,Low,Asset Department,
2025-08-08,10:40,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-08-08,12:27,Others,,1,Low,IT Department,
2025-08-08,15:08,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-08-08,15:39,Asset Check In,Laptop,1,Medium,Asset Department,
2025-08-08,17:08,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-11,04:08,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-08-11,05:16,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-08-11,08:06,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-11,08:26,Asset Check In,Monitor,1,Low,Asset Department,
2025-08-11,09:15,IT Support,Virus/Malware Check,1,High,IT Department,
2025-08-11,09:28,Others,,1,Low,IT Department,
2025-08-11,10:26,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-08-11,12:12,Asset Check In,Monitor,1,Low,Asset Department,
2025-08-11,13:46,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-11,14:42,Others,General Inquiry,1,Low,IT Department,
2025-08-11,14:42,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-08-11,16:35,Others,,1,Low,IT Department,
2025-08-11,16:43,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-08-11,17:06,Asset Check In,Keyboard,1,Low,Asset Department,
2025-08-12,08:20,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-12,09:59,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-08-12,12:20,Others,,1,Low,IT Department,
2025-08-12,14:49,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-08-12,14:52,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-08-12,14:58,Asset Check In,Monitor,1,Low,Asset Department,
2025-08-12,15:33,Asset Check Out,Monitor,2,Low,Asset Department,
2025-08-13,08:26,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-08-13,08:55,Asset Check Out,Monitor,2,Low,Asset Department,
2025-08-13,11:17,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-08-13,12:39,Others,General Inquiry,1,Low,IT Department,
2025-08-13,13:57,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-08-13,14:17,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-08-13,14:41,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-13,17:42,Asset Check Out,Monitor,3,Low,Asset Department,
2025-08-13,19:59,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-08-14,05:02,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-08-14,09:27,Asset Check In,Keyboard,1,Low,Asset Department,
2025-08-14,10:10,Asset Check Out,Monitor,3,Low,Asset Department,
2025-08-14,10:52,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-08-14,11:33,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-08-14,11:52,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-08-14,16:12,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-08-15,08:45,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-08-15,10:56,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-08-15,15:42,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-08-15,17:29,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-08-15,19:27,Others,General Inquiry,1,Low,IT Department,
2025-08-18,00:28,Others,General Inquiry,1,Low,IT Department,
2025-08-18,03:50,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-08-18,08:28,Asset Check In,Laptop,1,Medium,Asset Department,
2025-08-18,08:40,Asset Check In,Laptop,1,Medium,Asset Department,
2025-08-18,08:54,Asset Check In,Laptop,1,Medium,Asset Department,
2025-08-18,12:40,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-08-18,12:50,Asset Check Out,Monitor,3,Low,Asset Department,
2025-08-18,13:12,Others,General Inquiry,1,Low,IT Department,
2025-08-18,13:29,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-08-18,13:51,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-18,13:56,Asset Check Out,Monitor,2,Low,Asset Department,
2025-08-18,14:26,Asset Check In,Monitor,1,Low,Asset Department,
2025-08-18,16:12,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-08-18,19:19,Asset Check In,Laptop,1,Medium,Asset Department,
2025-08-19,05:03,IT Support,Virus/Malware Check,1,High,IT Department,
2025-08-19,09:00,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-19,11:52,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-08-19,14:00,Asset Check Out,Monitor,2,Low,Asset Department,
2025-08-19,15:43,Asset Check In,Keyboard,1,Low,Asset Department,
2025-08-19,17:41,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-08-19,20:59,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-20,01:50,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-08-20,11:00,Others,,1,Low,IT Department,
2025-08-20,11:53,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-08-20,17:08,Asset Check In,Keyboard,1,Low,Asset Department,
2025-08-20,17:12,Asset Check Out,Monitor,3,Low,Asset Department,
2025-08-20,21:38,Others,,1,Low,IT Department,
2025-08-20,21:38,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-21,05:16,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-08-21,08:16,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-08-21,08:42,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-08-21,09:56,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-08-21,10:55,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-08-21,11:42,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-08-21,15:42,Asset Check Out,Monitor,2,Low,Asset Department,
2025-08-21,17:19,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-22,06:19,Asset Check In,Monitor,1,Low,Asset Department,
2025-08-22,10:52,Asset Check In,Monitor,1,Low,Asset Department,
2025-08-22,11:54,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-08-22,14:38,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-22,16:57,IT Support,Virus/Malware Check,1,High,IT Department,
2025-08-22,17:21,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-08-22,17:54,Asset Check In,Keyboard,1,Low,Asset Department,
2025-08-24,09:58,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-08-25,08:24,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-08-25,09:58,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-08-25,10:20,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-08-25,10:49,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-25,11:50,Others,,1,Low,IT Department,
2025-08-25,12:05,Asset Check In,Laptop,1,Medium,Asset Department,
2025-08-25,12:38,Asset Check Out,Monitor,3,Low,Asset Department,
2025-08-25,13:11,Others,General Inquiry,1,Low,IT Department,
2025-08-25,15:05,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-08-25,15:31,IT Support,Virus/Malware Check,1,High,IT Department,
2025-08-25,15:48,Asset Check Out,Monitor,1,Low,Asset Department,
2025-08-25,15:49,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-25,17:12,Asset Check In,Monitor,1,Low,Asset Department,
2025-08-26,03:26,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-08-26,08:27,Asset Check In,Monitor,1,Low,Asset Department,
2025-08-26,10:06,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-08-26,16:30,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-08-26,16:44,IT Support,Virus/Malware Check,1,High,IT Department,
2025-08-26,19:21,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-08-26,20:57,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-08-27,02:51,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-08-27,03:42,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-08-27,09:28,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-08-27,09:55,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-27,16:44,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-27,17:52,Asset Check In,Monitor,1,Low,Asset Department,
2025-08-27,17:57,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-08-28,09:57,IT Support,Virus/Malware Check,1,High,IT Department,
2025-08-28,11:02,Asset Check In,Monitor,1,Low,Asset Department,
2025-08-28,11:25,IT Support,Virus/Malware Check,1,High,IT Department,
2025-08-28,12:46,Asset Check In,Monitor,1,Low,Asset Department,
2025-08-28,13:10,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-28,15:43,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-08-28,20:30,Asset Check In,Keyboard,1,Low,Asset Department,
2025-08-29,04:57,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-29,08:42,Asset Check Out,Monitor,3,Low,Asset Department,
2025-08-29,09:05,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-08-29,11:11,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-08-30,09:51,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-30,16:34,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-08-30,17:31,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-01,08:10,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-09-01,08:26,IT Support,Virus/Malware Check,1,High,IT Department,
2025-09-01,09:06,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-09-01,09:26,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-09-01,13:12,Asset Check Out,Monitor,2,Low,Asset Department,
2025-09-01,13:33,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-01,14:10,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-09-01,15:33,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-09-01,15:35,Others,,1,Low,IT Department,
2025-09-01,15:39,Asset Check Out,Monitor,3,Low,Asset Department,
2025-09-01,15:54,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-09-01,16:45,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-09-01,17:43,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-09-02,01:38,Asset Check In,Laptop,1,Medium,Asset Department,
2025-09-02,01:51,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-09-02,09:40,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-09-02,09:50,Asset Check In,Laptop,1,Medium,Asset Department,
2025-09-02,12:10,Asset Check In,Laptop,1,Medium,Asset Department,
2025-09-02,12:19,IT Support,Technical Assistance,1,Medium,IT Department,
2025-09-02,15:43,Asset Check Out,Monitor,1,Low,Asset Department,
2025-09-02,22:02,Asset Check In,Keyboard,1,Low,Asset Department,
2025-09-03,00:54,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-09-03,09:57,Asset Check In,Laptop,1,Medium,Asset Department,
2025-09-03,10:19,Asset Check In,Laptop,1,Medium,Asset Department,
2025-09-03,11:28,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-09-03,11:35,IT Support,Virus/Malware Check,1,High,IT Department,
2025-09-03,14:18,Asset Check In,Keyboard,1,Low,Asset Department,
2025-09-03,16:27,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-09-03,16:28,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-09-03,17:22,IT Support,Technical Assistance,1,Medium,IT Department,
2025-09-03,17:30,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-09-04,09:02,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-09-04,11:17,Asset Check In,Laptop,1,Medium,Asset Department,
2025-09-04,13:16,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-09-04,15:40,IT Support,Technical Assistance,1,Medium,IT Department,
2025-09-04,16:44,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-09-04,17:10,Asset Check In,Keyboard,1,Low,Asset Department,
2025-09-04,17:24,Asset Check In,Laptop,1,Medium,Asset Department,
2025-09-05,03:55,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-09-05,10:50,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-09-05,10:54,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-09-05,12:00,IT Support,Technical Assistance,1,Medium,IT Department,
2025-09-07,13:28,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-09-08,02:04,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-09-08,03:24,Asset Check Out,Monitor,1,Low,Asset Department,
2025-09-08,04:44,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-09-08,12:05,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-09-08,13:40,Others,,1,Low,IT Department,
2025-09-08,13:53,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-09-08,14:44,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-08,16:45,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-09-08,16:53,Others,General Inquiry,1,Low,IT Department,
2025-09-08,19:20,Asset Check In,Monitor,1,Low,Asset Department,
2025-09-08,19:51,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-09-08,21:01,Asset Check In,Keyboard,1,Low,Asset Department,
2025-09-09,03:27,Asset Check In,Laptop,1,Medium,Asset Department,
2025-09-09,08:02,Others,General Inquiry,1,Low,IT Department,
2025-09-09,09:00,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-09-09,09:39,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-09-09,12:58,Others,General Inquiry,1,Low,IT Department,
2025-09-09,15:57,Others,,1,Low,IT Department,
2025-09-09,16:46,Asset Check In,Laptop,1,Medium,Asset Department,
2025-09-10,02:05,Others,,1,Low,IT Department,
2025-09-10,05:36,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-09-10,10:22,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-09-10,12:07,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-09-10,16:14,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-09-10,16:52,Asset Check In,Laptop,1,Medium,Asset Department,
2025-09-10,17:36,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-09-11,08:32,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-09-11,09:19,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-11,11:54,IT Support,Technical Assistance,1,Medium,IT Department,
2025-09-11,13:33,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-09-11,13:38,Asset Check In,Laptop,1,Medium,Asset Department,
2025-09-11,15:30,Asset Check Out,Monitor,1,Low,Asset Department,
2025-09-11,15:59,Asset Check Out,Monitor,2,Low,Asset Department,
2025-09-11,16:02,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-11,21:31,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-12,08:50,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-09-12,11:55,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-09-12,11:59,Asset Check In,Keyboard,1,Low,Asset Department,
2025-09-12,12:46,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-09-12,14:36,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-15,04:17,Asset Check In,Keyboard,1,Low,Asset Department,
2025-09-15,08:50,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-09-15,11:51,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-09-15,12:12,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-09-15,12:37,Asset Check In,Laptop,1,Medium,Asset Department,
2025-09-15,13:10,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-09-15,13:34,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-09-15,13:58,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-09-15,14:28,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-15,14:56,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-09-15,16:17,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-15,16:29,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-09-16,04:17,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-09-16,08:12,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-09-16,08:34,IT Support,Virus/Malware Check,1,High,IT Department,
2025-09-16,11:04,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-09-16,12:47,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-09-16,15:03,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-09-16,15:28,IT Support,Technical Assistance,1,Medium,IT Department,
2025-09-16,19:30,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-09-17,10:23,Asset Check In,Monitor,1,Low,Asset Department,
2025-09-17,13:27,Asset Check In,Keyboard,1,Low,Asset Department,
2025-09-17,14:06,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-09-17,15:39,IT Support,Virus/Malware Check,1,High,IT Department,
2025-09-17,16:13,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-09-17,17:48,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-09-17,17:53,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-09-18,09:09,Others,General Inquiry,1,Low,IT Department,
2025-09-18,09:55,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-09-18,10:04,IT Support,Technical Assistance,1,Medium,IT Department,
2025-09-18,10:48,Asset Check Out,Monitor,3,Low,Asset Department,
2025-09-18,14:07,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-18,14:14,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-09-18,16:45,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-18,17:39,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-19,09:33,Others,General Inquiry,1,Low,IT Department,
2025-09-19,12:06,Asset Check In,Monitor,1,Low,Asset Department,
2025-09-19,15:56,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-09-19,16:46,Others,General Inquiry,1,Low,IT Department,
2025-09-22,04:52,Asset Check Out,Monitor,1,Low,Asset Department,
2025-09-22,08:00,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-09-22,09:02,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-09-22,12:40,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-09-22,13:18,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-09-22,13:50,IT Support,Technical Assistance,1,Medium,IT Department,
2025-09-22,15:25,Others,,1,Low,IT Department,
2025-09-22,15:41,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-09-22,16:09,Asset Check In,Laptop,1,Medium,Asset Department,
2025-09-22,19:59,Others,,1,Low,IT Department,
2025-09-22,20:26,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-09-22,20:58,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-09-23,11:17,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-09-23,11:30,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-09-23,11:56,Others,General Inquiry,1,Low,IT Department,
2025-09-23,15:19,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-09-23,15:21,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-09-23,15:57,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-09-23,17:07,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-09-24,02:08,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-09-24,09:13,IT Support,Virus/Malware Check,1,High,IT Department,
2025-09-24,09:20,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-09-24,10:03,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-09-24,13:11,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-09-24,17:46,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-24,23:12,Asset Check In,Laptop,1,Medium,Asset Department,
2025-09-25,04:06,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-09-25,09:57,Asset Check In,Laptop,1,Medium,Asset Department,
2025-09-25,10:08,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-09-25,14:18,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-09-25,15:02,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-09-25,17:13,Asset Check In,Laptop,1,Medium,Asset Department,
2025-09-25,23:11,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-09-26,09:25,Others,,1,Low,IT Department,
2025-09-26,09:34,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-09-26,10:30,Others,General Inquiry,1,Low,IT Department,
2025-09-26,10:36,IT Support,Virus/Malware Check,1,High,IT Department,
2025-09-26,10:47,Others,General Inquiry,1,Low,IT Department,
2025-09-28,16:10,Others,,1,Low,IT Department,
2025-09-29,02:08,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-09-29,05:07,IT Support,Virus/Malware Check,1,High,IT Department,
2025-09-29,05:30,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-09-29,08:18,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-09-29,09:09,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-09-29,09:44,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-09-29,10:20,Asset Check In,Laptop,1,Medium,Asset Department,
2025-09-29,10:48,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-09-29,13:43,Asset Check In,Laptop,1,Medium,Asset Department,
2025-09-29,14:08,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-09-29,14:30,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-09-29,17:06,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-09-30,10:14,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-09-30,10:49,Asset Check Out,Monitor,3,Low,Asset Department,
2025-09-30,11:14,IT Support,Technical Assistance,1,Medium,IT Department,
2025-09-30,13:20,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-30,14:00,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-09-30,15:02,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-30,15:56,Asset Check In,Laptop,1,Medium,Asset Department,
2025-10-01,09:19,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-01,12:01,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-10-01,12:03,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-01,14:26,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-01,17:28,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-01,22:30,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-10-01,23:57,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-02,01:34,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-02,09:01,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-10-02,12:01,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-02,12:31,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-02,15:43,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-02,16:37,Asset Check In,Monitor,1,Low,Asset Department,
2025-10-02,17:48,Others,,1,Low,IT Department,
2025-10-02,23:51,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-10-03,10:44,Others,General Inquiry,1,Low,IT Department,
2025-10-03,15:40,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-10-03,15:51,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-03,17:54,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-10-03,21:33,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-06,03:43,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-06,06:13,Others,,1,Low,IT Department,
2025-10-06,06:27,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-06,08:09,Others,,1,Low,IT Department,
2025-10-06,09:45,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-10-06,12:09,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-10-06,12:16,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-10-06,12:19,IT Support,Technical Assistance,1,Medium,IT Department,
2025-10-06,12:28,Others,,1,Low,IT Department,
2025-10-06,12:40,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-06,15:29,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-06,16:02,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-10-07,10:41,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-07,14:32,Asset Check In,Laptop,1,Medium,Asset Department,
2025-10-07,14:53,Asset Check In,Laptop,1,Medium,Asset Department,
2025-10-07,16:20,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-07,16:24,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-10-07,17:15,IT Support,Virus/Malware Check,1,High,IT Department,
2025-10-07,17:40,Others,General Inquiry,1,Low,IT Department,
2025-10-07,19:21,Asset Check Out,Monitor,3,Low,Asset Department,
2025-10-08,01:25,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-08,09:15,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-10-08,12:27,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-10-08,12:27,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-08,13:32,Asset Check Out,Monitor,2,Low,Asset Department,
2025-10-08,17:15,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-08,17:37,IT Support,Technical Assistance,1,Medium,IT Department,
2025-10-08,23:19,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-09,04:12,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-09,09:43,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
