date,time,category,sub_category,count,priority,department,days_ago
2025-08-11,08:18,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-11,15:42,Asset Check In,Monitor,2,Low,Asset Department,
2025-08-11,21:10,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-11,10:02,Others,General Inquiry,3,Low,IT Department,
2025-08-11,16:49,IT Support,Internet/Network Connectivity Issue,2,High,IT Department,
2025-08-12,13:44,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-08-12,13:53,IT Support,Technical Assistance,3,Medium,IT Department,
2025-08-12,21:02,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-12,20:45,IT Support,Internet/Network Connectivity Issue,3,High,IT Department,
2025-08-12,00:07,Asset Check In,Monitor,1,Low,Asset Department,
2025-08-12,05:57,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-08-12,13:47,Others,,3,Low,IT Department,
2025-08-13,08:52,Asset Check In,Monitor,3,Low,Asset Department,
2025-08-13,09:54,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-08-13,08:23,Asset Check In,Monitor,2,Low,Asset Department,
2025-08-13,08:15,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-08-13,16:38,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-08-13,08:19,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-08-13,12:25,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-13,15:00,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-13,03:38,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-08-13,09:13,Asset Check In,Monitor,1,Low,Asset Department,
2025-08-14,08:16,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-08-14,08:44,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-08-14,09:06,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-08-14,19:49,Asset Check In,Monitor,3,Low,Asset Department,
2025-08-14,10:30,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-08-14,09:45,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-08-14,21:19,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-08-14,09:58,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-15,10:23,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-08-15,06:27,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-08-15,08:11,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-08-15,14:39,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-08-15,12:15,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-08-15,13:43,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-18,08:11,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-08-18,16:09,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-08-18,05:15,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-08-18,10:54,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-08-18,08:14,Others,General Inquiry,2,Low,IT Department,
2025-08-18,14:10,IT Support,Technical Assistance,3,Medium,IT Department,
2025-08-18,08:58,Asset Check In,Monitor,3,Low,Asset Department,
2025-08-18,05:29,Asset Check In,Monitor,3,Low,Asset Department,
2025-08-18,12:09,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-08-18,19:58,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-08-18,14:22,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-08-18,15:21,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-08-18,19:45,Others,,2,Low,IT Department,
2025-08-18,21:44,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-08-18,08:10,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-08-18,15:54,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-08-19,08:23,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-08-19,15:23,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-08-19,13:59,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-19,19:30,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-08-19,21:42,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-08-19,16:50,Asset Check In,Monitor,1,Low,Asset Department,
2025-08-19,08:51,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-08-20,15:56,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-08-20,10:02,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-08-20,14:56,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-08-20,20:28,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-08-20,09:41,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-08-20,16:24,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-08-20,18:11,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-08-21,10:05,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-08-21,09:30,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-08-21,12:31,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-08-21,15:23,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-08-21,14:38,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-08-21,10:35,Asset Check In,Monitor,3,Low,Asset Department,
2025-08-21,09:39,Asset Check In,Monitor,3,Low,Asset Department,
2025-08-21,08:56,Asset Check In,Monitor,2,Low,Asset Department,
2025-08-22,09:44,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-08-22,20:32,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-22,16:35,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-08-22,10:21,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-22,14:56,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-08-22,08:26,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-22,08:02,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-08-23,08:08,IT Support,Software Installation/Update,3,Medium,IT Department,
2025-08-25,08:07,Asset Check In,Monitor,3,Low,Asset Department,
2025-08-26,10:38,IT Support,Internet/Network Connectivity Issue,2,High,IT Department,
2025-08-26,10:20,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-08-26,13:52,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-08-26,09:32,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-08-26,20:01,IT Support,Internet/Network Connectivity Issue,3,High,IT Department,
2025-08-26,14:00,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-08-26,16:13,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-08-26,00:43,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-08-26,10:27,Asset Check In,Monitor,1,Low,Asset Department,
2025-08-27,13:55,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-27,12:30,Others,,3,Low,IT Department,
2025-08-27,08:35,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-08-27,15:54,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-08-27,10:39,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-08-27,12:17,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-08-27,16:10,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-28,12:28,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-08-28,10:16,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-08-28,10:17,IT Support,Internet/Network Connectivity Issue,3,High,IT Department,
2025-08-28,16:34,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-08-28,09:33,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-28,08:41,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-08-28,19:14,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-08-29,15:59,IT Support,Software Installation/Update,3,Medium,IT Department,
2025-08-29,13:57,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-08-29,13:47,New Budget Proposal,Operational Expenses (OpEx),2,Medium,Budget Department,
2025-08-29,13:46,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-08-29,08:26,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-08-29,14:52,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-08-30,23:01,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-09-01,16:53,IT Support,Software Installation/Update,3,Medium,IT Department,
2025-09-01,10:47,Others,,1,Low,IT Department,
2025-09-01,18:49,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-09-01,14:50,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-09-01,05:28,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-09-01,13:51,Asset Check In,Monitor,3,Low,Asset Department,
2025-09-01,13:53,IT Support,Technical Assistance,2,Medium,IT Department,
2025-09-01,20:02,Asset Check In,Monitor,2,Low,Asset Department,
2025-09-01,04:32,Others,,3,Low,IT Department,
2025-09-01,04:29,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-09-01,09:40,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-09-01,18:52,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-09-01,16:03,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-09-02,08:33,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-09-02,10:26,IT Support,Technical Assistance,3,Medium,IT Department,
2025-09-02,12:08,IT Support,Technical Assistance,2,Medium,IT Department,
2025-09-02,08:40,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-02,12:36,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-09-02,10:17,IT Support,Technical Assistance,3,Medium,IT Department,
2025-09-03,14:42,Others,,3,Low,IT Department,
2025-09-03,21:33,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-09-03,20:39,Asset Check In,Monitor,3,Low,Asset Department,
2025-09-03,13:47,Others,,1,Low,IT Department,
2025-09-03,19:08,Asset Check In,Monitor,3,Low,Asset Department,
2025-09-03,15:49,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-03,10:28,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-09-04,00:22,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-09-04,13:50,IT Support,Technical Assistance,1,Medium,IT Department,
2025-09-04,09:41,IT Support,Software Installation/Update,3,Medium,IT Department,
2025-09-04,13:58,IT Support,Technical Assistance,1,Medium,IT Department,
2025-09-04,09:51,IT Support,Technical Assistance,3,Medium,IT Department,
2025-09-04,16:34,Asset Check In,Monitor,2,Low,Asset Department,
2025-09-05,10:42,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-09-05,12:09,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-09-05,09:00,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-09-05,15:52,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-09-05,08:48,IT Support,Technical Assistance,3,Medium,IT Department,
2025-09-06,13:59,Others,General Inquiry,3,Low,IT Department,
2025-09-08,10:20,Asset Check In,Monitor,2,Low,Asset Department,
2025-09-08,09:31,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-09-08,15:38,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-09-08,10:36,Others,,3,Low,IT Department,
2025-09-08,20:04,Asset Check In,Monitor,1,Low,Asset Department,
2025-09-08,16:24,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-09-08,10:11,New Budget Proposal,Operational Expenses (OpEx),2,Medium,Budget Department,
2025-09-08,14:53,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-09-08,12:42,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-09-08,16:13,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-09-08,08:58,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-09-08,19:34,IT Support,Technical Assistance,2,Medium,IT Department,
2025-09-08,08:09,Others,General Inquiry,3,Low,IT Department,
2025-09-08,12:07,New Budget Proposal,Operational Expenses (OpEx),2,Medium,Budget Department,
2025-09-09,08:28,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-09-09,14:46,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-09-09,10:18,Others,,1,Low,IT Department,
2025-09-09,08:53,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-09-09,21:57,IT Support,Technical Assistance,3,Medium,IT Department,
2025-09-09,14:54,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-09-09,21:22,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-09-09,14:24,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-09-10,09:12,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-09-10,18:09,Asset Check In,Monitor,1,Low,Asset Department,
2025-09-10,13:52,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-09-10,06:44,Others,General Inquiry,2,Low,IT Department,
2025-09-10,14:39,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-09-10,10:45,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-09-10,19:55,IT Support,Technical Assistance,1,Medium,IT Department,
2025-09-10,12:29,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-09-10,14:42,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-09-11,09:34,IT Support,Technical Assistance,1,Medium,IT Department,
2025-09-11,20:23,New Budget Proposal,Capital Expenses (CapEx),2,High,Budget Department,
2025-09-11,16:02,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-09-11,10:05,IT Support,Technical Assistance,3,Medium,IT Department,
2025-09-11,19:06,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-09-11,08:49,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-09-12,09:42,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-09-12,15:25,New Budget Proposal,Capital Expenses (CapEx),2,High,Budget Department,
2025-09-12,12:37,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-09-12,13:39,Others,,1,Low,IT Department,
2025-09-12,03:36,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-09-12,14:47,IT Support,Internet/Network Connectivity Issue,2,High,IT Department,
2025-09-15,15:40,Others,,1,Low,IT Department,
2025-09-15,09:13,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-09-15,10:29,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-09-15,14:04,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-09-15,09:27,Asset Check In,Monitor,1,Low,Asset Department,
2025-09-15,12:15,Asset Check In,Monitor,1,Low,Asset Department,
2025-09-15,21:08,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-09-15,13:44,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-09-15,10:09,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-09-15,14:39,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-09-15,18:31,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-09-15,01:58,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-09-15,12:20,Others,General Inquiry,3,Low,IT Department,
2025-09-15,09:32,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-09-16,12:07,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-09-16,09:04,Asset Check In,Monitor,3,Low,Asset Department,
2025-09-16,09:30,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-09-16,09:30,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-09-16,15:05,IT Support,Technical Assistance,1,Medium,IT Department,
2025-09-16,08:47,IT Support,Technical Assistance,1,Medium,IT Department,
2025-09-17,09:23,Others,,1,Low,IT Department,
2025-09-17,12:53,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-17,13:59,IT Support,Technical Assistance,2,Medium,IT Department,
2025-09-17,10:03,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-09-17,13:35,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-09-17,15:05,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-09-18,14:11,Asset Check In,Monitor,3,Low,Asset Department,
2025-09-18,09:25,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-09-18,14:29,IT Support,Technical Assistance,2,Medium,IT Department,
2025-09-18,10:54,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-09-18,08:29,Asset Check In,Monitor,3,Low,Asset Department,
2025-09-18,12:43,Asset Check In,Monitor,1,Low,Asset Department,
2025-09-18,09:31,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-09-19,13:58,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-09-19,12:13,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-09-19,08:02,IT Support,Technical Assistance,3,Medium,IT Department,
2025-09-19,13:58,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-09-19,15:07,Others,,3,Low,IT Department,
2025-09-19,15:47,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-09-20,10:10,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-09-20,13:54,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-09-21,14:07,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-09-22,09:52,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-09-22,10:46,Asset Check In,Monitor,1,Low,Asset Department,
2025-09-22,13:48,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-09-22,03:26,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-09-22,10:41,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-09-22,14:45,IT Support,Technical Assistance,2,Medium,IT Department,
2025-09-22,14:06,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-09-22,15:45,IT Support,Software Installation/Update,2,Medium,IT Department,
2025-09-22,15:34,Asset Check In,Monitor,2,Low,Asset Department,
2025-09-22,08:07,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-09-22,19:06,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-09-22,19:30,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-09-22,10:00,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-09-23,08:50,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-09-23,19:51,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-09-23,15:41,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-09-23,14:12,IT Support,Technical Assistance,2,Medium,IT Department,
2025-09-23,13:39,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-09-23,12:56,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-09-24,14:16,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-09-24,10:23,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-09-24,15:50,Others,,1,Low,IT Department,
2025-09-24,15:29,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-09-24,09:03,IT Support,Software Installation/Update,3,Medium,IT Department,
2025-09-24,20:41,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-09-25,19:40,Others,General Inquiry,1,Low,IT Department,
2025-09-25,08:06,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-09-25,13:43,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-09-25,14:42,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-09-25,20:05,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-09-25,10:49,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-26,16:11,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-26,10:51,Others,General Inquiry,2,Low,IT Department,
2025-09-26,13:33,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-09-26,14:33,Others,,3,Low,IT Department,
2025-09-26,16:06,IT Support,Software Installation/Update,2,Medium,IT Department,
2025-09-27,14:38,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-09-29,08:40,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-09-29,15:41,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-09-29,09:09,IT Support,Technical Assistance,1,Medium,IT Department,
2025-09-29,15:30,Asset Check In,Monitor,2,Low,Asset Department,
2025-09-29,14:50,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-09-29,14:44,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-29,13:42,Others,,2,Low,IT Department,
2025-09-29,14:36,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-09-29,09:25,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-09-29,12:23,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-09-29,08:34,New Budget Proposal,Capital Expenses (CapEx),2,High,Budget Department,
2025-09-29,08:05,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-09-29,16:58,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-09-29,12:09,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-09-29,10:36,New Budget Proposal,Operational Expenses (OpEx),2,Medium,Budget Department,
2025-09-30,09:12,IT Support,Technical Assistance,2,Medium,IT Department,
2025-09-30,15:47,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-09-30,10:58,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-09-30,04:20,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-09-30,15:01,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-09-30,16:25,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-09-30,08:44,New Budget Proposal,Capital Expenses (CapEx),2,High,Budget Department,
2025-10-01,09:54,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-10-01,15:47,Asset Check In,Monitor,3,Low,Asset Department,
2025-10-01,20:51,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-10-01,08:05,Asset Check In,Monitor,3,Low,Asset Department,
2025-10-01,15:43,Asset Check In,Monitor,3,Low,Asset Department,
2025-10-01,09:35,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-10-01,12:17,Asset Check In,Monitor,3,Low,Asset Department,
2025-10-02,16:47,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-10-02,13:58,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-10-02,05:18,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-10-02,08:13,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-10-02,14:46,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-10-02,13:48,New Budget Proposal,Operational Expenses (OpEx),2,Medium,Budget Department,
2025-10-02,19:37,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-10-03,13:39,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-10-03,14:49,New Budget Proposal,Capital Expenses (CapEx),2,High,Budget Department,
2025-10-03,14:54,New Budget Proposal,Operational Expenses (OpEx),2,Medium,Budget Department,
2025-10-03,08:24,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-10-03,15:51,Asset Check In,Monitor,2,Low,Asset Department,
2025-10-04,12:00,IT Support,Software Installation/Update,2,Medium,IT Department,
2025-10-04,15:52,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-10-06,19:55,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-10-06,19:06,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-10-06,08:29,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-10-06,08:54,Others,General Inquiry,2,Low,IT Department,
2025-10-06,09:49,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-10-06,09:51,Asset Check In,Monitor,3,Low,Asset Department,
2025-10-06,15:26,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-10-06,10:07,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-10-06,07:38,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-10-06,01:10,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-10-06,10:53,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-10-06,16:03,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-10-06,08:58,Others,General Inquiry,2,Low,IT Department,
2025-10-06,16:43,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-10-06,08:38,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-10-07,09:01,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-10-07,10:05,New Budget Proposal,Operational Expenses (OpEx),2,Medium,Budget Department,
2025-10-07,16:20,Asset Check In,Monitor,2,Low,Asset Department,
2025-10-07,09:55,New Budget Proposal,Capital Expenses (CapEx),2,High,Budget Department,
2025-10-07,09:29,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-10-07,10:48,New Budget Proposal,Operational Expenses (OpEx),2,Medium,Budget Department,
2025-10-07,16:37,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-08,15:44,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-10-08,19:44,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-10-08,19:44,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-10-08,10:32,New Budget Proposal,Operational Expenses (OpEx),2,Medium,Budget Department,
2025-10-08,20:26,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-10-08,15:48,IT Support,Software Installation/Update,2,Medium,IT Department,
2025-10-08,16:15,New Budget Proposal,Operational Expenses (OpEx),2,Medium,Budget Department,
2025-10-09,18:24,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-10-09,16:00,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-09,14:13,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-10-09,09:11,New Budget Proposal,Operational Expenses (OpEx),2,Medium,Budget Department,
2025-10-09,10:23,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-10-09,12:30,IT Support,Software Installation/Update,2,Medium,IT Department,
2025-10-09,18:14,IT Support,Technical Assistance,3,Medium,IT Department,
2025-10-10,15:42,Others,,2,Low,IT Department,
2025-10-10,01:40,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-10-10,10:54,Asset Check In,Monitor,1,Low,Asset Department,
2025-10-10,10:48,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-10-10,13:57,IT Support,Technical Assistance,2,Medium,IT Department,
2025-10-13,18:56,IT Support,Internet/Network Connectivity Issue,2,High,IT Department,
2025-10-13,10:16,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-10-13,08:36,Others,,3,Low,IT Department,
2025-10-13,20:18,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-10-13,10:39,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-10-13,15:20,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-10-13,12:57,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-10-13,10:41,New Budget Proposal,Capital Expenses (CapEx),2,High,Budget Department,
2025-10-13,18:35,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-10-13,13:40,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-10-13,12:44,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
