date,time,category,sub_category,count,priority,department,days_ago
2025-01-15,09:05,IT Support,Data Backup/Restore,1,Low,IT Department,
2025-05-22,15:11,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-03-12,15:48,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-12-10,15:04,Others,General Inquiry,1,Medium,IT Department,
2025-01-09,09:56,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-01-21,09:20,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-01-24,08:48,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-01-06,15:30,Others,,1,Critical,IT Department,
2025-09-12,09:39,Asset Check Out,Laptop,1,Critical,Asset Department,
2025-12-23,10:34,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-01-30,17:31,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-12-23,14:13,Asset Check In,Monitor,1,Medium,Asset Department,
2025-04-24,14:10,Asset Check Out,Keyboard,1,High,Asset Department,
2025-08-22,10:56,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-06-23,17:33,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2025-11-14,08:14,Others,General Inquiry,1,High,IT Department,
2025-02-28,09:49,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-04-22,10:09,Asset Check In,Monitor,1,Low,Asset Department,
2025-12-18,15:29,IT Support,Technical Assistance,1,High,IT Department,
2025-03-25,08:22,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-01-21,09:01,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-01-02,10:55,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-03-21,09:22,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-09-11,10:16,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-06-17,14:11,IT Support,Virus/Malware Check,1,High,IT Department,
2025-01-06,14:19,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2026-01-06,10:21,Asset Check Out,Keyboard,1,Low,Asset Department,
2026-01-05,15:05,Asset Check In,Monitor,1,Low,Asset Department,
2025-08-28,11:56,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-08-29,09:16,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-06-23,10:57,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-03-10,11:27,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2025-09-29,10:08,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-03-06,11:09,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-12-02,12:41,IT Support,Virus/Malware Check,1,Medium,IT Department,
2025-01-08,09:30,Others,General Inquiry,1,High,IT Department,
2025-12-05,09:49,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-08-19,14:32,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-01-27,16:41,IT Support,Software Installation/Update,1,High,IT Department,
2025-01-22,14:25,Others,General Inquiry,1,High,IT Department,
2025-12-29,10:58,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-10-20,16:09,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-12-12,09:13,Others,General Inquiry,1,Critical,IT Department,
2025-07-09,14:33,IT Support,Internet/Network Connectivity Issue,1,Low,IT Department,
2025-02-19,11:13,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-12-01,15:35,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-06-26,10:21,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-12-29,10:21,Asset Check Out,Laptop,1,High,Asset Department,
2025-01-21,15:59,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-09-30,15:34,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-11-21,15:48,IT Support,Technical Assistance,1,Critical,IT Department,
2025-03-17,14:20,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-12-16,10:28,Asset Check In,Monitor,1,Medium,Asset Department,
2025-01-02,14:31,Asset Check Out,Laptop,1,High,Asset Department,
2025-01-22,15:18,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-12-10,09:01,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-06-19,09:48,IT Support,Technical Assistance,1,Medium,IT Department,
2025-01-10,15:41,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-05-27,13:42,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-03-26,14:55,Asset Check Out,Laptop,1,High,Asset Department,
2025-03-28,10:33,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-03-20,14:32,IT Support,Technical Assistance,1,Critical,IT Department,
2025-12-19,09:33,Asset Check In,Monitor,1,Medium,Asset Department,
2025-02-12,15:07,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-02-04,11:48,New Budget Proposal,Operational Expenses (OpEx),1,High,Budget Department,
2025-04-30,10:41,Asset Check In,Monitor,1,Low,Asset Department,
2025-04-15,09:27,IT Support,Virus/Malware Check,1,High,IT Department,
2025-07-01,11:40,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-04-23,14:22,IT Support,Technical Assistance,1,High,IT Department,
2025-01-16,11:05,Others,,1,Critical,IT Department,
2025-09-18,14:49,Asset Check Out,Keyboard,1,High,Asset Department,
2025-11-12,15:52,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-01-31,15:06,Others,,1,Low,IT Department,
2025-07-29,09:50,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-01-08,14:34,Others,General Inquiry,1,Medium,IT Department,
2025-01-06,14:11,IT Support,Software Installation/Update,1,High,IT Department,
2025-03-13,10:26,IT Support,Virus/Malware Check,1,Medium,IT Department,
2025-02-07,14:35,Asset Check Out,Keyboard,1,High,Asset Department,
2025-09-24,11:46,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-01-23,15:42,Asset Check Out,Keyboard,1,Medium,Asset Department,
2025-04-25,09:50,Asset Check In,Monitor,1,High,Asset Department,
2025-03-24,10:19,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-08-19,10:32,Asset Check In,Monitor,1,High,Asset Department,
2025-02-27,15:54,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-12-01,15:50,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-09-10,15:44,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-04,10:52,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-03-20,09:35,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-12-10,09:33,Asset Check In,Monitor,1,High,Asset Department,
2025-11-06,09:08,Asset Check In,Monitor,1,Low,Asset Department,
2025-04-07,10:09,Others,,1,Low,IT Department,
2025-05-15,09:20,IT Support,Software Installation/Update,1,Low,IT Department,
2025-01-23,09:28,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-05-27,08:05,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-03-21,09:25,Others,,1,Critical,IT Department,
2025-11-10,14:32,IT Support,Technical Assistance,1,Medium,IT Department,
2025-11-17,14:32,IT Support,Technical Assistance,1,Critical,IT Department,
2025-12-01,09:31,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-01-20,10:09,Asset Check In,Monitor,1,Low,Asset Department,
2025-02-10,15:44,Asset Check Out,Laptop,1,Low,Asset Department,
2025-03-03,09:53,IT Support,Technical Assistance,1,Medium,IT Department,
2025-11-11,13:17,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-07-16,15:05,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-01-15,10:43,IT Support,Virus/Malware Check,1,Medium,IT Department,
2025-08-27,12:47,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-12-03,14:24,Others,,1,High,IT Department,
2025-11-14,15:31,Others,General Inquiry,1,High,IT Department,
2025-12-18,10:54,New Budget Proposal,Operational Expenses (OpEx),1,High,Budget Department,
2025-12-12,14:14,IT Support,Virus/Malware Check,1,Medium,IT Department,
2025-01-02,09:39,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-12-01,10:21,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-02-20,10:33,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-04-03,14:19,Asset Check In,Monitor,1,High,Asset Department,
2025-12-04,14:02,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-04-23,15:16,Asset Check Out,Laptop,1,High,Asset Department,
2025-12-04,14:20,Asset Check Out,Laptop,1,Critical,Asset Department,
2025-06-09,14:12,Asset Check In,Monitor,1,High,Asset Department,
2025-12-03,09:47,Asset Check Out,Keyboard,1,High,Asset Department,
2025-03-25,14:26,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-05-02,11:18,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-12-10,09:04,Others,General Inquiry,1,Critical,IT Department,
2025-04-02,09:34,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2025-10-29,13:38,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-05-26,09:42,IT Support,Software Installation/Update,1,Low,IT Department,
2025-10-24,10:33,Others,General Inquiry,1,Critical,IT Department,
2025-12-11,15:37,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-01-21,11:48,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-10-28,14:19,IT Support,Data Backup/Restore,1,Low,IT Department,
2025-12-03,14:11,Asset Check Out,Keyboard,1,Medium,Asset Department,
2025-12-11,10:51,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-06-25,14:39,IT Support,Virus/Malware Check,1,High,IT Department,
2025-03-27,09:06,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-12-26,10:31,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-08-07,15:32,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-12-23,10:16,Asset Check Out,Keyboard,1,High,Asset Department,
2025-04-11,09:02,IT Support,Technical Assistance,1,Critical,IT Department,
2025-11-18,14:02,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-11-17,16:42,IT Support,Software Installation/Update,1,High,IT Department,
2025-12-05,15:34,Others,,1,Medium,IT Department,
2025-11-03,14:50,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-01-08,15:08,Asset Check Out,Keyboard,1,High,Asset Department,
2025-07-02,14:52,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-06-13,11:37,Asset Check In,Monitor,1,Low,Asset Department,
2025-11-11,10:07,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-04-11,09:04,Others,,1,Critical,IT Department,
2025-01-13,10:05,IT Support,Internet/Network Connectivity Issue,1,Low,IT Department,
2025-09-30,09:29,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-12-12,09:27,Asset Check Out,Laptop,1,High,Asset Department,
2025-03-11,10:25,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-01-13,16:58,Asset Check Out,Laptop,1,Critical,Asset Department,
2025-12-12,10:20,IT Support,Technical Assistance,1,Low,IT Department,
2025-05-20,10:39,Others,General Inquiry,1,Low,IT Department,
2025-01-31,14:29,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-03-11,15:06,IT Support,Technical Assistance,1,Low,IT Department,
2025-10-21,15:49,IT Support,Data Backup/Restore,1,Low,IT Department,
2025-01-22,15:59,IT Support,Technical Assistance,1,High,IT Department,
2025-12-04,14:06,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-01-29,13:08,Asset Check Out,Keyboard,1,High,Asset Department,
2025-06-05,10:16,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-06-23,15:34,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-12-04,14:29,Others,General Inquiry,1,Low,IT Department,
2025-12-03,10:32,IT Support,Data Backup/Restore,1,Low,IT Department,
2025-01-23,15:12,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-03-05,09:08,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-12-15,15:31,Others,,1,Critical,IT Department,
2025-07-18,09:04,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-03-19,14:50,IT Support,Technical Assistance,1,Critical,IT Department,
2025-09-08,11:26,Asset Check Out,Keyboard,1,High,Asset Department,
2025-11-03,09:04,IT Support,Data Backup/Restore,1,High,IT Department,
2026-01-08,09:52,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-03-13,14:57,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-01-02,14:43,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-01-07,09:40,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-01-24,14:11,Others,,1,Low,IT Department,
2025-11-25,15:21,Others,General Inquiry,1,Medium,IT Department,
2026-01-08,10:47,Others,General Inquiry,1,Low,IT Department,
2025-01-07,14:03,IT Support,Virus/Malware Check,1,Medium,IT Department,
2025-04-21,09:12,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-01-03,10:36,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-06-27,10:19,Others,,1,Critical,IT Department,
2025-04-01,11:15,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-01-07,11:25,Others,General Inquiry,1,Low,IT Department,
2025-03-12,15:41,Others,General Inquiry,1,Critical,IT Department,
2025-12-23,16:29,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-12-17,15:19,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-29,14:21,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-12-10,10:39,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-01-02,17:30,IT Support,Software Installation/Update,1,High,IT Department,
2025-05-21,15:49,IT Support,Technical Assistance,1,Medium,IT Department,
2025-03-24,10:17,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-12-04,09:18,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-03-25,14:27,IT Support,Data Backup/Restore,1,High,IT Department,
2025-12-12,15:21,IT Support,Virus/Malware Check,1,Medium,IT Department,
2025-03-14,17:46,IT Support,Virus/Malware Check,1,High,IT Department,
2025-05-30,09:20,Asset Check In,Monitor,1,Low,Asset Department,
2025-01-03,09:54,Others,,1,Critical,IT Department,
2025-11-27,15:34,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-08-07,10:57,Asset Check Out,Keyboard,1,Medium,Asset Department,
2025-01-17,14:32,Others,General Inquiry,1,Critical,IT Department,
2025-09-09,15:18,IT Support,Software Installation/Update,1,Critical,IT Department,
2026-01-06,15:11,Asset Check Out,Laptop,1,Critical,Asset Department,
2025-07-10,14:57,IT Support,Data Backup/Restore,1,High,IT Department,
2025-01-17,09:52,Asset Check In,Monitor,1,High,Asset Department,
2025-01-03,10:10,Asset Check Out,Keyboard,1,Medium,Asset Department,
2025-04-30,09:53,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-03-21,10:19,Others,General Inquiry,1,Low,IT Department,
2025-11-19,10:16,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-01-07,15:53,IT Support,Internet/Network Connectivity Issue,1,Low,IT Department,
2025-12-11,11:17,IT Support,Technical Assistance,1,Low,IT Department,
2025-10-06,10:28,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-05-13,10:03,IT Support,Technical Assistance,1,Critical,IT Department,
2025-01-06,17:14,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-12-22,15:37,Others,General Inquiry,1,Low,IT Department,
2025-03-21,14:15,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-05-30,10:41,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-07-09,10:28,IT Support,Software Installation/Update,1,Low,IT Department,
2025-01-17,09:36,Others,,1,Medium,IT Department,
2025-10-28,17:54,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-11-19,10:05,Asset Check In,Monitor,1,Medium,Asset Department,
2025-12-18,14:40,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-12-01,14:13,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-12-04,15:53,Others,General Inquiry,1,Low,IT Department,
2025-03-07,10:11,Others,,1,Medium,IT Department,
2026-01-05,10:37,Others,General Inquiry,1,Critical,IT Department,
2025-03-25,15:46,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-04-02,09:24,Asset Check Out,Laptop,1,High,Asset Department,
2025-03-12,15:52,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-07-16,14:36,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-01-20,15:33,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2026-01-02,10:13,Asset Check In,Monitor,1,Critical,Asset Department,
2025-10-15,09:48,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-01-03,16:18,IT Support,Virus/Malware Check,1,Medium,IT Department,
2025-07-10,10:00,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-11-12,15:06,IT Support,Technical Assistance,1,Critical,IT Department,
2025-06-24,10:08,Others,,1,High,IT Department,
2025-01-22,09:15,Asset Check Out,Laptop,1,High,Asset Department,
2025-04-04,10:24,Asset Check In,Monitor,1,Critical,Asset Department,
2025-01-23,14:48,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-03-31,15:47,IT Support,Data Backup/Restore,1,Low,IT Department,
2025-02-26,08:56,Others,General Inquiry,1,Critical,IT Department,
2025-07-24,09:56,Others,,1,Medium,IT Department,
2025-05-13,13:32,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-04-23,15:36,Others,,1,Critical,IT Department,
2025-03-26,14:46,IT Support,Internet/Network Connectivity Issue,1,Low,IT Department,
2025-12-01,09:20,IT Support,Software Installation/Update,1,High,IT Department,
2025-03-10,10:03,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-06-16,10:58,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2025-12-16,09:39,IT Support,Data Backup/Restore,1,Medium,IT Department,
2026-01-02,14:37,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-11-13,09:27,Asset Check Out,Laptop,1,Low,Asset Department,
2025-04-07,15:17,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-01-27,14:41,IT Support,Technical Assistance,1,Critical,IT Department,
2025-01-14,15:56,Others,,1,Low,IT Department,
2025-05-15,14:00,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-02-19,10:14,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-06-20,09:50,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2026-01-07,14:45,IT Support,Technical Assistance,1,Critical,IT Department,
2026-01-06,10:19,Asset Check In,Monitor,1,High,Asset Department,
2026-01-06,15:40,IT Support,Virus/Malware Check,1,High,IT Department,
2025-02-04,14:13,Others,,1,High,IT Department,
2026-01-06,15:00,IT Support,Virus/Malware Check,1,Medium,IT Department,
2025-01-07,10:02,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-12-02,09:05,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-01-31,14:28,Asset Check Out,Keyboard,1,Medium,Asset Department,
2025-10-13,14:11,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-01-28,14:37,Others,General Inquiry,1,Medium,IT Department,
2025-02-03,10:05,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-12-01,15:36,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2025-12-12,15:41,Others,,1,Critical,IT Department,
2025-12-17,15:20,Asset Check Out,Keyboard,1,High,Asset Department,
2025-01-31,15:54,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-02-03,12:41,Asset Check In,Monitor,1,Medium,Asset Department,
2025-01-06,15:59,IT Support,Data Backup/Restore,1,Low,IT Department,
2025-05-29,10:28,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-06-02,09:00,Others,,1,Medium,IT Department,
2025-01-09,09:01,Others,,1,Critical,IT Department,
2025-03-18,09:35,Others,General Inquiry,1,Medium,IT Department,
2025-10-14,15:17,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-01-15,14:36,IT Support,Technical Assistance,1,Low,IT Department,
2025-09-09,14:26,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-01-28,09:47,Others,,1,Critical,IT Department,
2025-09-03,08:28,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-12-12,14:50,Asset Check Out,Laptop,1,Low,Asset Department,
2025-06-17,10:28,IT Support,Technical Assistance,1,Medium,IT Department,
2025-04-04,10:46,Asset Check Out,Laptop,1,High,Asset Department,
2025-01-10,10:20,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-12-12,14:04,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-03-28,15:45,Others,,1,High,IT Department,
2025-11-13,10:01,IT Support,Software Installation/Update,1,High,IT Department,
2025-10-23,15:29,IT Support,Software Installation/Update,1,Low,IT Department,
2025-08-28,10:45,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-03-25,10:28,Others,General Inquiry,1,Critical,IT Department,
2025-01-16,10:36,IT Support,Virus/Malware Check,1,High,IT Department,
2025-02-12,12:46,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-04-10,13:33,Others,,1,High,IT Department,
2025-12-22,15:10,IT Support,Data Backup/Restore,1,High,IT Department,
2025-03-04,10:44,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-09-30,10:49,IT Support,Technical Assistance,1,Medium,IT Department,
2025-01-10,21:10,IT Support,Technical Assistance,1,Medium,IT Department,
2025-02-11,15:33,Others,,1,Low,IT Department,
2026-01-07,08:44,IT Support,Software Installation/Update,1,Low,IT Department,
2025-10-08,14:29,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-01-31,14:27,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-05-13,09:48,Others,,1,Critical,IT Department,
2025-04-25,08:09,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-03-17,09:11,IT Support,Technical Assistance,1,Low,IT Department,
2025-12-22,10:58,IT Support,Hardware Troubleshooting,1,High,IT Department,
2026-01-06,10:46,Others,,1,High,IT Department,
2025-07-24,09:26,IT Support,Technical Assistance,1,High,IT Department,
2025-01-24,15:01,IT Support,Software Installation/Update,1,Low,IT Department,
2025-09-10,14:25,New Budget Proposal,Operational Expenses (OpEx),1,High,Budget Department,
2025-01-03,15:19,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-01-10,15:38,Asset Check In,Monitor,1,Low,Asset Department,
2025-04-02,15:32,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-07-04,09:43,Others,General Inquiry,1,Low,IT Department,
2025-03-31,10:59,Asset Check Out,Laptop,1,Critical,Asset Department,
2025-01-03,12:50,IT Support,Internet/Network Connectivity Issue,1,Low,IT Department,
2025-10-30,10:57,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2026-01-08,15:10,Others,,1,High,IT Department,
2025-02-28,15:43,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-03-24,10:51,New Budget Proposal,Operational Expenses (OpEx),1,High,Budget Department,
2026-01-08,11:39,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-01-15,12:53,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-03-31,10:57,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-06-23,16:28,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-03-25,10:31,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-11-10,17:30,Others,,1,Critical,IT Department,
2025-01-29,15:16,IT Support,Software Installation/Update,1,Medium,IT Department,
2026-01-05,09:29,Others,,1,Low,IT Department,
2025-12-16,12:50,Others,,1,Low,IT Department,
2025-07-18,10:33,Others,General Inquiry,1,Low,IT Department,
2025-12-19,08:24,Others,General Inquiry,1,High,IT Department,
2026-01-08,10:22,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2025-09-23,14:00,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-04-28,08:25,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-01-17,10:48,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-05-22,09:41,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-02-11,14:08,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-07-15,09:26,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-11-06,14:39,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-05-12,10:04,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-12-12,14:47,IT Support,Technical Assistance,1,Low,IT Department,
2025-03-24,09:43,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-02-04,15:04,Others,,1,Low,IT Department,
2025-05-05,15:36,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-01-10,09:28,IT Support,Technical Assistance,1,Medium,IT Department,
2025-03-25,11:30,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-10-08,08:00,IT Support,Virus/Malware Check,1,High,IT Department,
2025-04-28,14:34,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-12-01,08:58,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-05-28,14:16,IT Support,Technical Assistance,1,Low,IT Department,
2025-12-17,15:59,New Budget Proposal,Operational Expenses (OpEx),1,High,Budget Department,
2025-04-03,17:41,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2026-01-05,14:44,Others,General Inquiry,1,High,IT Department,
2025-05-20,16:00,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-01-09,14:24,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-03-07,09:27,Asset Check In,Monitor,1,Low,Asset Department,
2025-01-27,15:16,Others,General Inquiry,1,High,IT Department,
2025-03-27,09:20,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-12-05,15:53,Asset Check In,Monitor,1,Low,Asset Department,
2026-01-02,11:59,Others,General Inquiry,1,High,IT Department,
2025-02-18,14:57,New Budget Proposal,Operational Expenses (OpEx),1,High,Budget Department,
2025-04-01,10:56,IT Support,Software Installation/Update,1,High,IT Department,
2026-01-06,11:27,Asset Check In,Monitor,1,Low,Asset Department,
2025-10-03,10:01,IT Support,Technical Assistance,1,High,IT Department,
2025-06-24,16:28,Asset Check In,Monitor,1,Low,Asset Department,
2025-12-23,14:40,Asset Check In,Monitor,1,Critical,Asset Department,
2025-04-02,15:18,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-01-29,10:39,Asset Check In,Monitor,1,Critical,Asset Department,
2025-05-21,15:57,IT Support,Technical Assistance,1,Critical,IT Department,
2025-12-09,10:23,Asset Check In,Monitor,1,Critical,Asset Department,
2025-01-31,10:12,Others,General Inquiry,1,Low,IT Department,
2025-01-13,10:20,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-07-04,10:49,Asset Check Out,Keyboard,1,Medium,Asset Department,
2025-01-13,10:49,Asset Check Out,Keyboard,1,Medium,Asset Department,
